_id,Inspections.ClosedDate,inspections.OpenedDate,latitude,longitude,propertyAddress,propertyWard,violations.violationDescription,violations.violationFireCode
161502,2018-09-12T16:49:10,2017-02-02T16:24:03,43.65614,-79.39188,222 Elm St,11,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
161503,2018-06-26T15:27:10,2018-05-15T13:00:25,43.6949,-79.29364,108 Goodwood Park Crt,19,,
161504,2017-01-26T14:19:08,2017-01-26T14:19:08,43.82479,-79.27447,88 Alton Towers Crcl,23,,
161505,2017-11-30T16:38:16,2017-01-26T09:45:44,43.6674,-79.3827,60 Gloucester St,13,2.7.1.7 Maintenance and lighting for exits,2.7.1.7
161506,2017-01-26T09:32:43,2017-01-26T09:32:43,43.760459999999995,-79.50887,15 Tobermory Dr,7,,
161507,2017-02-07T08:46:57,2017-01-03T11:11:08,43.7959,-79.42716,10 Tangreen Crt,18,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
161508,2017-07-13T10:37:46,2017-01-03T16:27:32,43.73073,-79.32765,7 Concorde Pl,16,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
161509,2017-01-12T09:00:31,2017-01-05T10:30:09,43.66807,-79.37175,240 Wellesley St E,13,,
161510,2017-01-09T09:54:06,2017-01-06T09:32:36,43.73447,-79.26104000000001,2466 Eglinton Ave E,21,,
161511,2017-01-10T12:19:07,2017-01-09T11:46:28,43.75011,-79.51691,2850 Jane St,7,,
161512,2017-05-25T09:54:22,2017-01-06T08:45:31,43.76112,-79.50375,35 Fountainhead Rd,7,,
161513,2017-05-04T09:15:36,2017-01-17T00:00:00,43.649190000000004,-79.42351,1239 Dundas St W,10,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
161514,2017-02-02T12:42:09,2017-01-11T14:56:08,43.65923,-79.44411,20 Wade Ave,9,,
161515,2017-07-05T14:00:00,2017-01-11T00:00:00,43.65587,-79.40857,301 Markham St,11,2.2.3.2 Maintenance of closures,2.2.3.2
161516,2017-07-05T14:00:00,2017-01-11T00:00:00,43.65587,-79.40857,301 Markham St,11,2.8.2.1 Measures in a fire safety plan,2.8.2.1
161517,2017-01-19T13:23:50,2017-01-12T13:53:23,43.685159999999996,-79.51325,1 Richview Rd,2,2.4.6.1 Electrical wiring,2.4.6.1
161518,2017-01-16T11:46:49,2017-01-13T14:03:20,43.6641,-79.37382,392 Sherbourne St,13,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
161519,2017-01-20T00:00:00,2017-01-11T00:00:00,43.62389,-79.47922,33 Shore Breeze Dr,3,,
161520,2017-01-27T08:56:17,2017-01-27T08:56:17,43.74774,-79.57966,40 Panorama Crt,1,,
161521,2017-04-26T16:31:12,2017-01-20T16:32:10,43.74358,-79.56699,2765 Islington Ave,1,,
161522,2017-02-21T14:59:24,2017-02-08T11:49:43,43.75655,-79.48978000000001,3710 Keele St,7,6.5.1.5 Obstructions,6.5.1.5
161523,2017-02-09T16:43:00,2017-01-23T16:07:38,43.62495,-79.47824,59 Annie Craig Dr,3,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
161524,2017-01-25T16:35:08,2017-01-23T16:05:43,43.677170000000004,-79.34213000000001,98 Cavell Ave,14,,
161525,2018-04-11T12:00:00,2017-03-15T12:00:00,43.63671,-79.40008,600 Fleet St,10,2.7.3.2 Exit Signs,2.7.3.2
161526,2017-11-21T12:00:00,2017-03-15T12:00:00,43.636379999999996,-79.40276,628 Fleet St,10,2.7.3.3 Emergency lighting,2.7.3.3
161527,2017-08-30T14:59:40,2017-01-25T00:00:00,43.63698,-79.40607,231 Fort York Blvd,10,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
161528,2017-01-30T13:49:25,2017-01-25T08:55:13,43.727,-79.32555,45 Wynford Heights Cres,16,,
161529,2017-02-01T15:03:50,2017-02-01T14:18:55,43.74096,-79.22524,110 Mason Rd,20,,
161530,2017-02-08T16:00:16,2017-02-01T14:47:36,43.641659999999995,-79.382,25 Lower Simcoe St,10,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
161531,2017-02-08T00:00:00,2017-02-08T00:00:00,43.77523,-79.33553,2035 Sheppard Ave E,17,,
161532,2019-01-15T12:29:40,2017-02-01T12:30:31,43.6979,-79.4386,1463 Eglinton Ave W,12,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),1.1.2.3./2.7.3.3.(3)
161533,2018-09-12T16:46:48,2017-02-02T16:23:04,43.65617,-79.39143,200 Elm St,11,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
161534,2018-06-20T16:30:39,2017-10-23T12:00:51,43.674859999999995,-79.39825,250 Davenport Rd,11,2.16.2.1 Installation requirements,2.16.2.1
161535,2018-06-20T16:30:39,2017-10-23T12:00:51,43.674859999999995,-79.39825,250 Davenport Rd,11,2.2.3.1 Damaged closures,2.2.3.1
161536,2018-06-20T16:30:39,2017-10-23T12:00:51,43.674859999999995,-79.39825,250 Davenport Rd,11,2.2.3.2 Maintenance of closures,2.2.3.2
161537,2018-03-07T13:06:40,2017-10-17T08:55:16,43.67002,-79.39771,25 Bedford Rd,11,1.1.2.1./2.7.3.3.(3) Records of Test (Emergency Lighting),1.1.2.1./2.7.3.3.(3)
161538,2018-06-27T16:46:04,2017-10-04T13:59:59,43.66703,-79.40077,341 Bloor St W,11,9.6.5.5 Sprinkler systems,9.6.5.5
161539,2018-01-03T11:24:37,2017-09-20T16:21:38,43.638690000000004,-79.38915,350 Queens Quay W,10,2.2.3.1 Damaged closures,2.2.3.1
161540,2017-11-30T15:37:53,2017-04-04T16:21:17,43.67027,-79.40054,161 St George St,11,2.16.2.1 Installation requirements,2.16.2.1
161541,2018-04-18T13:40:34,2017-06-08T08:57:29,43.66957,-79.40463000000001,59 Spadina Rd,11,2.8.2.1 Measures in a fire safety plan,2.8.2.1
161542,2017-05-30T13:23:36,2017-04-04T11:19:00,43.67157,-79.4011,191 St George St,11,6.3.3.4 Maintenance instructions to be given to tenant,6.3.3.4
161543,2018-07-05T14:16:39,2017-07-21T15:15:20,43.66901,-79.40187,485 Huron St,11,2.7.2.1 Door release hardware,2.7.2.1
161544,2017-05-17T08:47:18,2017-04-13T11:33:27,43.669090000000004,-79.39984,145 St George St,11,2.4.1.1 Accumulation of combustible materials,2.4.1.1
161545,2017-10-18T08:26:25,2017-05-04T10:51:33,43.6696,-79.40021,153 St George St,11,2.4.1.1 Accumulation of combustible materials,2.4.1.1
161546,2018-07-26T16:20:28,2017-04-20T09:01:42,43.66946,-79.39860999999999,50 Prince Arthur Ave,11,1.1.2.3./6.7.1.1. Records of Test (Emergency Power Systems),1.1.2.3./6.7.1.1.
161547,2018-10-30T11:53:51,2017-04-20T09:03:31,43.6699,-79.39655,20 Prince Arthur Ave,11,6.5.1.5 Obstructions,6.5.1.5
161548,2018-10-30T11:53:51,2017-04-20T09:03:31,43.6699,-79.39655,20 Prince Arthur Ave,11,9.6.2.12 Vertical service spaces,9.6.2.12
161549,2017-06-29T13:32:56,2017-06-13T14:34:18,43.67358,-79.40306,276 St George St,11,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
161550,2017-05-02T16:19:34,2017-02-02T16:59:53,43.708040000000004,-79.39457,130 Eglinton Ave E,12,6.5.1.5 Obstructions,6.5.1.5
161551,2017-01-26T15:26:06,2017-01-05T15:51:44,43.80881,-79.26548000000001,25 Thunder Grv,23,6.4.2.7 Hose cabinets,6.4.2.7
161552,2018-12-05T15:18:51,2017-04-18T13:35:33,43.75121,-79.58286,1 Rowntree Rd,1,,
161553,2017-02-28T00:00:00,2017-01-12T00:00:00,43.62441,-79.48528,90 Park Lawn Rd,3,,
161554,2017-08-30T12:30:33,2017-01-27T11:31:42,43.76765,-79.28285,1950 Kennedy Rd,21,1.1.2.2 Retention of records,1.1.2.2
161555,2017-01-04T12:00:20,2017-01-04T12:00:20,43.6556,-79.36952,155 Sherbourne St,13,,
161556,2017-02-16T16:36:51,2017-01-05T09:32:00,43.71955,-79.32497,20 Edgecliff Golfway,16,"6.2.7.1 Inspection, Testing and Maintenance ",6.2.7.1
161557,2017-05-26T13:30:52,2017-01-13T10:30:55,43.682320000000004,-79.41848,21 Vaughan Rd,12,6.4.2.3 Hose stations,6.4.2.3
161558,2017-05-26T13:30:52,2017-01-13T10:30:55,43.682320000000004,-79.41848,21 Vaughan Rd,12,6.5.1.5 Obstructions,6.5.1.5
161559,2017-01-24T16:42:33,2017-01-09T13:33:19,43.63981,-79.38361,228 Queens Quay W,10,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
161560,2017-03-21T16:19:13,2017-01-18T12:55:13,43.72059,-79.6034,840 Queens Plate Dr,1,,
161561,2017-01-12T07:57:58,2017-01-12T07:57:58,43.635709999999996,-79.39883,650 Queens Quay W,10,,
161562,2017-02-07T11:47:51,2017-01-13T11:54:48,43.65254,-79.37619000000001,60 Richmond St E,13,,
161563,2017-01-17T16:13:22,2017-01-17T16:13:22,43.70369,-79.54888000000001,2101 Islington Ave,1,,
161564,2017-01-19T15:15:53,2017-01-19T12:00:18,43.670609999999996,-79.37481,375 Bleecker St,13,,
161565,2017-04-10T14:30:31,2017-02-02T12:00:04,43.78255,-79.28975,3875 Sheppard Ave E,22,1.1.2.1 Records to be prepared,1.1.2.1
161566,2017-01-13T17:19:57,2017-01-13T17:19:57,43.68466,-79.51396,25 Richview Rd,2,,
161567,2017-04-06T13:00:42,2017-01-18T10:39:37,43.75979,-79.50901999999999,10 Tobermory Dr,7,2.8.2.5 Posting fire emergency procedures,2.8.2.5
161568,2017-02-23T11:52:02,2017-01-16T08:32:45,43.74982,-79.54343,3400 Weston Rd,7,6.3.3.7 Replacement,6.3.3.7
161569,2017-05-09T11:43:32,2017-05-05T00:00:00,43.67968,-79.47185999999999,1500 Keele St,5,,
161570,2017-01-23T00:00:00,2017-01-02T00:00:00,43.69878,-79.39220999999999,111 Davisville Ave,12,,
161571,2017-01-18T08:58:26,2017-01-18T08:58:26,43.69798,-79.50094,720 Trethewey Dr,5,,
161572,2017-04-26T14:57:58,2017-01-19T11:15:00,43.71706,-79.33008000000001,1 Deauville Lane,16,2.4.1.1 Accumulation of combustible materials,2.4.1.1
161573,2017-05-17T14:22:04,2017-01-23T11:16:17,43.72433,-79.51474,160 Chalkfarm Dr,7,2.7.3.1 Exit signs,2.7.3.1
161574,2017-03-20T16:45:56,2017-01-25T16:30:39,43.66807,-79.37175,240 Wellesley St E,13,7.2.5.1 Maintenance of certain fire emergency systems,7.2.5.1
161575,2018-04-11T12:00:00,2017-03-15T12:00:00,43.63671,-79.40008,600 Fleet St,10,2.2.3.2 Maintenance of closures,2.2.3.2
161576,2017-09-06T00:00:00,2017-03-30T00:00:00,43.63648,-79.40205,21 Grand Magazine St,10,1.1.2.1 Records to be prepared,1.1.2.1
161577,2017-11-21T12:00:00,2017-03-15T12:00:00,43.636379999999996,-79.40276,628 Fleet St,10,2.2.3.3 Operation of closures,2.2.3.3
161578,2017-08-30T14:59:40,2017-01-25T00:00:00,43.63698,-79.40607,231 Fort York Blvd,10,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
161579,2017-08-30T14:59:40,2017-01-25T00:00:00,43.63698,-79.40607,231 Fort York Blvd,10,2.2.3.3 Operation of closures,2.2.3.3
161580,2017-07-07T05:30:00,2017-03-14T14:00:00,43.6372,-79.40068000000001,15 Bruyeres Mews,10,6.5.1.5 Obstructions,6.5.1.5
161581,2017-03-23T12:30:50,2017-01-25T11:30:34,43.78294,-79.29956999999999,2360 Birchmount Rd,22,2.4.1.1 Accumulation of combustible materials,2.4.1.1
161582,2017-02-03T11:47:57,2017-02-03T11:47:57,43.74272,-79.21934,3181 Eglinton Ave E,20,,
161583,2017-02-23T13:09:17,2017-01-30T14:00:19,43.65016,-79.37014,25 George St,13,,
161584,2018-09-12T16:46:48,2017-02-02T16:23:04,43.65617,-79.39143,200 Elm St,11,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
161585,2018-03-07T13:06:40,2017-10-17T08:55:16,43.67002,-79.39771,25 Bedford Rd,11,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
161586,2018-06-27T16:46:04,2017-10-04T13:59:59,43.66703,-79.40077,341 Bloor St W,11,1.1.2.3./7.2.2.1. Records of Test (Elevator),1.1.2.3./7.2.2.1.
161587,2018-06-27T16:46:04,2017-10-04T13:59:59,43.66703,-79.40077,341 Bloor St W,11,2.2.3.2 Maintenance of closures,2.2.3.2
161588,2018-01-03T11:24:37,2017-09-20T16:21:38,43.638690000000004,-79.38915,350 Queens Quay W,10,2.4.1.1 Accumulation of combustible materials,2.4.1.1
161589,2018-01-26T16:47:15,2017-04-13T11:32:37,43.669309999999996,-79.40009,149 St George St,11,1.1.2.3./6.3.3.8 - Records of Test (Smoke Alarms),1.1.2.3./6.3.3.8
161590,2018-04-19T09:18:42,2017-04-27T08:12:23,43.65123,-79.39048000000001,22 Mc Caul St,10,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
161591,2018-04-19T09:18:42,2017-04-27T08:12:23,43.65123,-79.39048000000001,22 Mc Caul St,10,2.2.2.1 Damaged fire separations,2.2.2.1
161592,2018-07-05T14:16:39,2017-07-21T15:15:20,43.66901,-79.40187,485 Huron St,11,1.1.2.3./6.4.3.2. Records of Test (Standpipe - Hydrostatic),1.1.2.3./6.4.3.2. 
161593,2018-07-05T14:16:39,2017-07-21T15:15:20,43.66901,-79.40187,485 Huron St,11,9.6.3.4(1)                                                      ,9.6.3.4(1)                                                      
161594,2018-09-12T16:49:10,2017-02-02T16:24:03,43.65614,-79.39188,222 Elm St,11,2.2.3.1 Damaged closures,2.2.3.1
161595,2018-09-12T16:49:10,2017-02-02T16:24:03,43.65614,-79.39188,222 Elm St,11,2.4.1.3 Waste receptacles,2.4.1.3
161596,2017-11-28T15:06:20,2017-06-13T13:32:13,43.67396,-79.40253,277 St George St,11,2.4.1.5 Lint traps for laundry equipment,2.4.1.5
161597,2017-08-17T13:51:42,2017-05-25T15:21:42,43.67399,-79.4033,280 St George St,11,2.2.3.2 Maintenance of closures,2.2.3.2
161598,2017-01-26T15:26:06,2017-01-05T15:51:44,43.80881,-79.26548000000001,25 Thunder Grv,23,"6.5.1.1 Repair, replacement, alterations, inspection, testing and maintenance",6.5.1.1
161599,2017-05-05T00:00:00,2017-05-05T00:00:00,43.70231,-79.52416,2100 Weston Rd,5,,
161600,2017-04-25T08:32:49,2017-01-30T13:49:02,43.74388,-79.5867,60 Stevenson Rd,1,6.4.2.7 Hose cabinets,6.4.2.7
161601,2017-08-17T17:23:14,2017-01-26T09:39:33,43.760459999999995,-79.50887,15 Tobermory Dr,7,"6.5.1.2 Repair, replacement, alterations, inspection, testing and maintenance",6.5.1.2
161602,2017-01-12T00:00:00,2017-01-11T00:00:00,43.60177,-79.50886,10 Garnett Janes Rd,3,,
161603,2017-01-11T14:36:46,2017-01-11T14:14:16,43.70296,-79.28102,1 Firvalley Crt,20,,
161604,2017-02-13T13:26:46,2017-02-07T10:58:48,43.70753,-79.5347,2450 Weston Rd,5,,
161605,2017-09-07T16:03:06,2017-01-04T14:15:57,43.64627,-79.37612,8 The Esplanade,13,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
161606,2017-09-07T16:03:06,2017-01-04T14:15:57,43.64627,-79.37612,8 The Esplanade,13,6.6.1.2 Valve inspections,6.6.1.2
161607,2017-01-05T15:12:49,2017-01-05T15:12:49,43.7462,-79.21907,225 Markham Rd,24,,
161608,2017-01-26T16:09:58,2017-01-26T16:09:58,43.69915,-79.51522,5 Bellevue Cres,5,,
161609,2017-05-26T13:30:52,2017-01-13T10:30:55,43.682320000000004,-79.41848,21 Vaughan Rd,12,9.6.2.6 Protection of openings in fire separations,9.6.2.6
161610,2017-01-13T14:40:00,2017-01-13T14:14:52,43.7626,-79.50426,40 Fountainhead Rd,7,,
161611,2017-01-11T16:41:04,2017-01-10T11:56:46,43.6554,-79.46729,77 Quebec Ave,4,,
161612,2017-01-17T15:59:23,2017-01-11T13:25:52,43.66346,-79.50372,4049 Dundas St W,4,,
161613,2017-03-15T14:28:26,2017-01-17T10:57:36,43.646409999999996,-79.53041999999999,57 Mabelle Ave,3,,
161614,2017-07-05T14:00:00,2017-01-11T00:00:00,43.65587,-79.40857,301 Markham St,11,2.2.3.3 Operation of closures,2.2.3.3
161615,2017-01-17T09:04:24,2017-01-12T08:30:27,43.67396,-79.40253,277 St George St,11,,
161616,2017-01-25T15:44:54,2017-01-12T16:34:38,43.68718,-79.50484,75 Emmett Ave,5,,
161617,2017-02-06T10:25:40,2017-01-16T10:33:53,43.67565,-79.56974,44 Willowridge Rd,1,,
161618,2017-02-10T16:33:54,2017-01-12T16:55:37,43.735640000000004,-79.25789,915 Midland Ave,21,,
161619,2017-01-16T15:15:12,2017-01-16T13:10:04,43.67565,-79.56974,44 Willowridge Rd,1,,
161620,2017-06-08T00:00:00,2017-05-24T00:00:00,43.692029999999995,-79.46814,2468 Eglinton Ave W,5,,
161621,2017-07-18T13:24:55,2017-07-18T13:24:55,43.67452,-79.33937,80 Blake St,14,,
161622,2017-01-19T15:59:06,2017-01-19T15:59:06,43.72419,-79.40235,3018 Yonge St,8,,
161623,2017-01-18T16:01:25,2017-01-18T16:01:25,43.72222,-79.50793,2195 Jane St,6,,
161624,2017-02-21T14:59:24,2017-02-08T11:49:43,43.75655,-79.48978000000001,3710 Keele St,7,1.1.2.1./6.4.3.5. Records of Test (Flow and Pressure Tests),1.1.2.1./6.4.3.5.
161625,2017-02-21T14:59:24,2017-02-08T11:49:43,43.75655,-79.48978000000001,3710 Keele St,7,2.7.3.2 Exit Signs,2.7.3.2
161626,2017-07-07T09:00:00,2017-02-16T00:00:00,43.63751,-79.40057,20 Bruyeres Mews,10,6.5.1.8 Records,6.5.1.8
161627,2017-06-29T00:00:00,2017-02-16T00:00:00,43.63661,-79.40486,215 Fort York Blvd,10,2.2.3.3 Operation of closures,2.2.3.3
161628,2018-04-11T12:00:00,2017-03-15T12:00:00,43.63671,-79.40008,600 Fleet St,10,2.7.1.7 Maintenance and lighting for exits,2.7.1.7
161629,2018-04-11T12:00:00,2017-03-15T12:00:00,43.63671,-79.40008,600 Fleet St,10,"6.4.1.6 Inspection, testing and maintenance",6.4.1.6
161630,2018-04-11T12:00:00,2017-03-15T12:00:00,43.63671,-79.40008,600 Fleet St,10,6.5.3.4 Sprinkler heads,6.5.3.4
161631,2018-04-11T12:00:00,2017-03-15T12:00:00,43.63671,-79.40008,600 Fleet St,10,6.6.3.1 Fire pump reservoirs,6.6.3.1
161632,2017-11-21T12:00:00,2017-03-15T12:00:00,43.636379999999996,-79.40276,628 Fleet St,10,2.1.2.2 Hazardous activities,2.1.2.2
161633,2017-11-21T12:00:00,2017-03-15T12:00:00,43.636379999999996,-79.40276,628 Fleet St,10,2.8.2.1 Measures in a fire safety plan,2.8.2.1
161634,2017-08-30T14:59:40,2017-01-25T00:00:00,43.63698,-79.40607,231 Fort York Blvd,10,6.5.1.8 Records,6.5.1.8
161635,2017-03-29T08:30:42,2017-01-25T16:11:16,43.69513,-79.44695,633 Northcliffe Blvd,12,6.3.3.8 Testing,6.3.3.8
161636,2017-03-27T00:00:00,2017-01-24T00:00:00,43.77494,-79.33545,30 Herons Hill Way,17,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
161637,2017-01-31T15:00:15,2017-01-31T10:00:23,43.66807,-79.37366,200 Wellesley St E,13,,
161638,2017-05-30T14:41:28,2017-02-03T10:05:56,43.7813,-79.45003,300 Antibes Dr,6,,
161639,2017-03-07T08:58:34,2017-01-31T15:39:45,43.6816,-79.33402,145 Strathmore Blvd,14,,
161640,2019-01-15T12:29:40,2017-02-01T12:30:31,43.6979,-79.4386,1463 Eglinton Ave W,12,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
161641,2018-09-12T16:46:48,2017-02-02T16:23:04,43.65617,-79.39143,200 Elm St,11,2.2.3.2 Maintenance of closures,2.2.3.2
161642,2018-09-12T16:46:48,2017-02-02T16:23:04,43.65617,-79.39143,200 Elm St,11,6.5.1.5 Obstructions,6.5.1.5
161643,2018-06-20T16:30:39,2017-10-23T12:00:51,43.674859999999995,-79.39825,250 Davenport Rd,11,2.2.2.1 Damaged fire separations,2.2.2.1
161644,2018-06-20T16:30:39,2017-10-23T12:00:51,43.674859999999995,-79.39825,250 Davenport Rd,11,6.4.1.2 Testing,6.4.1.2
161645,2018-06-27T16:46:04,2017-10-04T13:59:59,43.66703,-79.40077,341 Bloor St W,11,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),1.1.2.3./2.7.3.3.(3)
161646,2018-04-18T13:40:34,2017-06-08T08:57:29,43.66957,-79.40463000000001,59 Spadina Rd,11,2.2.3.2 Maintenance of closures,2.2.3.2
161647,2018-04-19T09:18:42,2017-04-27T08:12:23,43.65123,-79.39048000000001,22 Mc Caul St,10,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),1.1.2.3./2.7.3.3.(3)
161648,2018-04-19T09:18:42,2017-04-27T08:12:23,43.65123,-79.39048000000001,22 Mc Caul St,10,2.8.2.1 Measures in a fire safety plan,2.8.2.1
161649,2018-09-12T16:49:10,2017-02-02T16:24:03,43.65614,-79.39188,222 Elm St,11,1.1.2.3./6.2.7.5. Records of Test (Fire Extinguishers),1.1.2.3./6.2.7.5.
161650,2017-01-24T00:00:00,2017-01-23T00:00:00,43.68717,-79.41506,18 Lower Village Gt,12,,
161651,2017-02-08T14:00:28,2017-01-10T12:00:02,43.76948,-79.28345,2 Glamorgan Ave,21,,
161652,2017-01-04T10:34:52,2017-01-04T10:34:52,43.65017,-79.39169,168 John St,10,,
161653,2017-01-04T08:02:00,2017-01-04T08:02:00,43.65665,-79.35479000000001,32 Trolley Cres,13,,
161654,2017-01-19T11:26:40,2017-01-19T10:35:20,43.62141,-79.48378000000001,15 Legion Rd,3,,
161655,2017-01-26T15:37:55,2017-01-03T15:49:04,43.81049,-79.22029,480 McLevin Ave,25,6.3.1.4 Fire Alarm Maintenance ,6.3.1.4
161656,2017-05-26T13:30:52,2017-01-13T10:30:55,43.682320000000004,-79.41848,21 Vaughan Rd,12,2.2.2.1 Damaged fire separations,2.2.2.1
161657,2017-01-09T15:30:58,2017-01-09T15:30:58,43.648590000000006,-79.36678,15 Scadding Ave,10,,
161658,2017-01-09T12:59:23,2017-01-09T12:59:23,43.71962,-79.60391,910 Queens Plate Dr,1,,
161659,2017-01-10T00:00:00,2017-01-09T00:00:00,43.67703,-79.40638,377 Madison Ave,12,,
161660,2017-04-20T00:00:00,2017-01-09T00:00:00,43.77414,-79.34294,110 Parkway Forest Dr,17,6.4.2.7 Hose cabinets,6.4.2.7
161661,2017-01-13T12:30:46,2017-01-13T10:30:50,43.78255,-79.28975,3875 Sheppard Ave E,22,,
161662,2017-07-07T11:00:22,2017-01-12T14:59:42,43.75258,-79.5188,5 Needle Firway,7,,
161663,2017-03-23T12:59:10,2017-01-16T15:42:20,43.7447,-79.21876999999999,215 Markham Rd,24,2.2.3.2 Maintenance of closures,2.2.3.2
161664,2017-01-25T08:31:25,2017-01-19T13:26:40,43.74912,-79.54278000000001,3390 Weston Rd,7,,
161665,2017-03-29T12:23:14,2017-01-19T16:33:44,43.69579,-79.55315,330 Dixon Rd,1,,
161666,2017-01-23T11:54:10,2017-01-23T11:54:10,43.78224,-79.28845,2250 Kennedy Rd,22,,
161667,2017-03-09T12:30:33,2017-03-09T12:30:33,43.66807,-79.37175,240 Wellesley St E,13,,
161668,2017-02-03T08:47:31,2017-01-23T14:37:38,43.63968,-79.39838,150 Dan Leckie Way,10,,
161669,2017-01-26T12:00:00,2017-01-23T00:00:00,43.6984,-79.39492,33 Davisville Ave,12,,
161670,2017-06-29T00:00:00,2017-02-16T00:00:00,43.63661,-79.40486,215 Fort York Blvd,10,1.1.2.1 Records to be prepared,1.1.2.1
161671,2018-04-11T12:00:00,2017-03-15T12:00:00,43.63671,-79.40008,600 Fleet St,10,6.6.3.3 Inspection of fire pumps,6.6.3.3
161672,2017-11-21T12:00:00,2017-03-15T12:00:00,43.636379999999996,-79.40276,628 Fleet St,10,6.5.3.1 Pipe hangers,6.5.3.1
161673,2017-07-07T05:30:00,2017-03-14T14:00:00,43.6372,-79.40068000000001,15 Bruyeres Mews,10,2.2.3.1 Damaged closures,2.2.3.1
161674,2017-07-07T05:30:00,2017-03-14T14:00:00,43.6372,-79.40068000000001,15 Bruyeres Mews,10,2.2.3.3 Operation of closures,2.2.3.3
161675,2017-07-07T05:30:00,2017-03-14T14:00:00,43.6372,-79.40068000000001,15 Bruyeres Mews,10,6.2.1.4 Location,6.2.1.4
161676,2017-02-03T10:30:43,2017-01-31T12:00:32,43.660070000000005,-79.38501,763 Bay St,11,,
161677,2017-02-02T16:00:58,2017-01-31T10:30:00,43.6593,-79.37092,251 Sherbourne St,13,,
161678,2019-01-15T12:29:40,2017-02-01T12:30:31,43.6979,-79.4386,1463 Eglinton Ave W,12,2.16.2.1 Installation requirements,2.16.2.1
161679,2018-09-12T16:46:48,2017-02-02T16:23:04,43.65617,-79.39143,200 Elm St,11,2.1.2.2 Hazardous activities,2.1.2.2
161680,2018-03-07T13:06:40,2017-10-17T08:55:16,43.67002,-79.39771,25 Bedford Rd,11,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
161681,2018-01-03T11:24:37,2017-09-20T16:21:38,43.638690000000004,-79.38915,350 Queens Quay W,10,2.2.3.3 Operation of closures,2.2.3.3
161682,2018-04-18T13:40:34,2017-06-08T08:57:29,43.66957,-79.40463000000001,59 Spadina Rd,11,1.1.2.3./6.5.5.3. Records of Test (Water Flow Test),1.1.2.3./6.5.5.3.
161683,2018-01-26T16:47:15,2017-04-13T11:32:37,43.669309999999996,-79.40009,149 St George St,11,1.1.2.3./2.7.3.3.(3) Records of Test (Emergency Lighting),1.1.2.3./2.7.3.3.(3)
161684,2018-01-26T16:47:15,2017-04-13T11:32:37,43.669309999999996,-79.40009,149 St George St,11,9.6.2.5 Fire separations between dwelling units and corridors,9.6.2.5
161685,2017-05-30T13:23:36,2017-04-04T11:19:00,43.67157,-79.4011,191 St George St,11,6.3.3.1 Application,6.3.3.1
161686,2018-04-19T09:18:42,2017-04-27T08:12:23,43.65123,-79.39048000000001,22 Mc Caul St,10,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
161687,2017-06-13T13:18:28,2017-04-04T11:11:18,43.67272,-79.40239,250 St George St,11,1.1.2.3./6.3.2.2. Records of Test (Fire Alarm),1.1.2.3./6.3.2.2.
